"","16_12_09","06_16_13_1","06_16_13_2","06_16_13_3","06_16_13_4","06_16_13_5","06_16_13_6","06_16_13_7","07_17_14_1","07_17_14_2","07_17_14_3","08_20_16_1","08_20_16_2","08_22_18","09_31_20_1","09_31_20_2","09_31_20_3","09_31_20_4","09_31_20_5","10_32_19_1","10_32_19_2","10_32_19_3","10_32_19_4","10_32_19_5","10_32_19_6","10_32_19_7","10_32_19_8","11_19_15_1","11_19_15_2","11_19_15_3","11_19_15_4","11_19_15_5","11_19_15_6","11_19_15_7","11_19_15_8","11_19_15_9","11_19_15_10","11_19_15_11","work_sector","domain","funding_agency","region","survey_label","dim_1","dim_2","contrib","sl_10_32_19_2","sl_10_32_19_3","sl_11_19_15_7"
"655","2","2","2","2","2","1","1","2","1","4","3","5","5","4","2","3","2","2","2","2","2","4","2","2","2","1","2","2","1","1","1","2","1","1","1","2","1","1","1","Natural science","Federal/national government","USACanada","S1",2.44395414929479,-2.19917505620766,0.057845569404948,"S1_2","S1_4","S1_1"
"656","1","2","2","2","2","2","2","2","1","2","3","2","1","2","2","4","1","1","1","2","2","4","5","2","2","1","1","2","1","1","1","2","1","1","2","2","2","2","1","Natural science","Federal/national government","USACanada","S1",-1.50970617537757,1.46392533623515,0.0236657597799178,"S1_2","S1_4","S1_1"
"657","1","2","2","2","2","2","2","2","1","1","2","1","1","2","2","3","1","2","4","2","2","2","3","3","1","1","2","1","1","1","2","2","1","2","1","2","1","1","1","Natural science","Federal/national government","USACanada","S1",-0.246355518487957,2.26971907715188,0.0278935593241181,"S1_2","S1_2","S1_2"
"658","1","1","2","2","1","1","2","2","1","1","2","1","1","2","3","3","2","1","2","3","1","2","1","2","1","1","1","1","1","1","1","2","1","1","1","2","1","1","1","Natural science","Federal/national government","USACanada","S1",0.366111735886723,1.28740900553733,0.00958694588254103,"S1_1","S1_2","S1_1"
"659","3","2","2","1","1","2","2","1","2","4","4","2","3","4","2","2","1","1","2","1","1","4","3","2","1","1","2","1","1","1","1","2","1","1","1","1","1","1","1","Natural science","Federal/national government","USACanada","S1",1.44099086547232,-1.08670644902149,0.0174318062512174,"S1_1","S1_4","S1_1"
"661","2","1","2","2","1","1","2","2","1","1","3","4","4","4","2","3","2","2","2","2","2","4","2","2","2","1","2","1","1","1","1","1","1","2","1","2","2","1","1","Natural science","Academic institution","USACanada","S1",1.93701281781181,-1.52219174299213,0.0324785429624054,"S1_2","S1_4","S1_2"
"662","1","2","2","2","2","2","2","2","2","2","4","2","2","2","3","2","2","2","2","2","2","3","2","2","2","1","1","2","1","1","1","2","1","1","1","2","2","1","1","Natural science","Federal/national government","USACanada","S1",0.379034692508492,-0.153190738199888,0.000894416593598784,"S1_2","S1_3","S1_1"
"663","1","1","1","2","1","1","2","2","3","4","4","4","4","5","4","5","1","1","2","4","4","5","2","3","2","1","4","1","1","1","1","1","2","2","1","2","1","1","2","Natural science","Federal/national government","USACanada","S1",2.87126190338911,-1.33747535483804,0.0536912350525643,"S1_4","S1_5","S1_2"
"664","1","2","2","2","2","2","2","2","2","2","3","1","1","1","2","2","2","2","2","1","1","1","3","3","1","1","2","2","1","1","1","2","1","1","2","2","1","2","1","Natural science","Federal/national government","USACanada","S1",-1.7998612722765,1.46547714352249,0.0288290400415942,"S1_1","S1_1","S1_1"
"666","2","2","1","1","2","1","2","2","1","2","3","3","3","3","3","4","2","2","1","2","2","4","3","2","2","2","3","2","1","1","1","2","1","2","2","2","2","1","1","Natural science","Federal/national government","USACanada","S1",0.832497236703796,-0.284523184696638,0.00414206622534702,"S1_2","S1_4","S1_2"
"668","1","2","2","2","1","2","2","2","2","4","3","2","2","3","4","5","2","2","1","4","4","5","2","2","2","1","3","2","1","1","1","1",NA,"1","2","2","1","2","1","Natural science","Federal/national government","USACanada","S1",1.738644136822,1.53534555411922,0.0287918234865528,"S1_4","S1_5","S1_1"
"670","2","2","2","1","1","2","1","2","2","3","2","4","3","5","3","3","3","3","2","2","2","2","3","4","2","1","2","2","1","1","2","2","1","1","1","2","2","2","1","Natural science","Federal/national government","USACanada","S1",0.412116074547734,-1.03607042586591,0.00665338603313546,"S1_2","S1_2","S1_1"
"672","3","1","2","2","2","2","2","2","2","1","3","1","1","1","2","3","3","3","1","1","1","1","1","1","1","2","3","2","1","1","1","1","1","2","1","1","1","1","2","Natural science","Federal/national government","USACanada","S1",0.0813696861034283,2.91787282513696,0.0455977637081143,"S1_1","S1_1","S1_2"
"673","2","1","2","2","2","1","2","2","2","4","3","2","2","5","2","1","2","2","2","1","1","2","3","4","2","1","2","2","1","1","1","1","1","1","1","1","1","1","1","Natural science","State/regional government","USACanada","S1",1.25108757174302,-1.86398056465542,0.0269695096380815,"S1_1","S1_2","S1_1"
"674","1","1","2","2","1","2","2","2","1","2","2","2","2","2","2","2","1","1","1","1","1","2","1","4","1","1","1","1","1","1","1","2","1","1","1","1","1","1","2","Natural science","Federal/national government","EuroRussia","S1",-0.209837369366654,0.0918200944373219,0.000280752385821019,"S1_1","S1_2","S1_1"
"676","3","2","2","2","2","2","2","2","2","4","4","5","2","5","2","3","2","2","2","2","2","3","2","2","2","1","2","2","1","1","1","2","1","2","2","2","1","1","1","Natural science","Federal/national government","USACanada","S1",1.07774673276102,-1.63963916025498,0.0206029224748612,"S1_2","S1_3","S1_2"
"677","1","2","2","2","2","2","2","2","1","2","2","1","2","2","3","2","3","2","2","2","1","2","2","2","2","2","2","2","1","2","1","2","1","1","2","2","1","1","1","Physical science","Federal/national government","USACanada","S1",-0.440148762083734,1.45821688898898,0.0124160959157252,"S1_1","S1_2","S1_1"
"679","2","1","1","2","1","2","2","2","3","2","4","2","2","3","2","2","2","1","1","1","1","3","3","2","2","2","2","1","1","1","1","1","1","1","1","1","2","2","2","Natural science","State/regional government","USACanada","S1",0.782677702489054,-1.26261920115881,0.011809582633646,"S1_1","S1_3","S1_1"
"680","3","2","2","2","2","2","2","2","1","4","2","2","5","4","1","2","3","2","2","1","1","1","3","2","1","2","3","1","1","1","1","2","1","2","1","2","1","1","1","Natural science","Federal/national government","USACanada","S1",-0.476647564006281,0.363552533715403,0.00192312271586,"S1_1","S1_1","S1_2"
"681","1","2","2","2","1","2","2","2","2","1","2","3",NA,"2","2","3","4","4","4","2","1","1","2","4","1","1","1","1","1","1","1","1","1","1","2","2","1","1","1","Natural science","Federal/national government","USACanada","S1",0.438468518562317,1.54766745169105,0.0138470887974749,"S1_1","S1_1","S1_1"
"682","2","2","2","2","2","2","2","2","1","1","1","1","1","2","3","3","3","3","3","3","3","3","3","3","3","3","3","2","2","2","2","2","2","2","2","2","2","2","1","Natural science","Academic institution","USACanada","S1",-1.52978660145173,5.19472229302867,0.156933972770422,"S1_3","S1_3","S1_2"
"683","2","2","2","2","1","1","1","2","2","2","3","4","5","2","3","5","2","2","1","4","5","5","1","2","2","1","2","1","1","1","1","1","2","1","1","1","2","1","1","Natural science","Federal/national government","USACanada","S1",3.52505371597225,1.06129432815503,0.0725250119426584,"S1_5","S1_5","S1_1"
"684","1","2","2","2","1","2","2","2","3","1","3","1","1","1","4","2","1","1","1","2","1","2","3","2","1","1","1","2","1","1",NA,"2","1","1","1","2","2","1","1","Natural science","Federal/national government","USACanada","S1",-1.58379232184216,1.70507900812304,0.028981924546709,"S1_1","S1_2","S1_1"
"685","1","1","2","2","1","2","2","2","2","4","4","2","4","5","2","2","2","3","2","1","1","4","2","4","2","2","2","1","1","2","1","1","1","1","2","2","1",NA,"1","Natural science","Federal/national government","USACanada","S1",0.754685226582121,-2.19257415254718,0.0287744943544952,"S1_1","S1_4","S1_1"
"686","1","1","2","1","1","2","2","2",NA,"1","4","1","2","2","2","2","3","2","2","2","1","2","1","4","1","1","2","1","2","1","2","2","2","2","2","2","2","1","1","Natural science","Federal/national government","USACanada","S1",-2.39367233209621,0.0641136778176293,0.0306841487353049,"S1_1","S1_2","S1_2"
"687","1","2","2","2","2","2","2","2","2","2","3","1","1","1","3","3","3","3","3","3","1","1","5","3","1","1","1","2","1","1","2","2","2","1","1","2","2","2","1","Natural science","Federal/national government","USACanada","S1",-2.56362279403776,3.52370826819508,0.101617390301919,"S1_1","S1_1","S1_1"
"688","2","2","2","2","2","2","2","2","1","3","3","3","2","4","3","4","2","2","2","3","2","2","2","3","3","1","2","1","1","1","1","1","1","1","1","1","1","1","1","Natural science","Federal/national government","USACanada","S1",4.2342914911126,1.19580719073667,0.103600097022424,"S1_2","S1_2","S1_1"
"689","2","2","2","2","1","2","2","2","1","1","2","2","2","2","3","4","1","1","4","3","4","4","2","3","2","1","1","2","1","1","1","2","1","2","1","2","2","2","1","Natural science","Private foundation","USACanada","S1",0.0936015378178453,1.8822127834896,0.0190056774017638,"S1_4","S1_4","S1_2"
"690","1","2","2","2","2","2","2","2",NA,"4","3","3","4","3","2","3","2","2","2","2","1","4","2","4","2","2","3","2","1","1","1","2","2","1","2","2","2","2","2","Natural science","Federal/national government","USACanada","S1",-0.58416641080023,-0.865430251851003,0.00583428086165262,"S1_1","S1_4","S1_1"
"692","2","2","2","2","2","2","2","2","1","2","3","2","2","5","3","4","3","3","2","2","5","5","2","4","5","1","2","1","2","2","1","1","2","1","1","1","1","1","1","Natural science","Private foundation","USACanada","S1",3.33926908919332,4.05152888141185,0.147516547217931,"S1_5","S1_5","S1_1"
"693","1","2","2","2","2","2","2","2","1","1","1","1","1","2","2","2","1","1","1","1","4",NA,"1","4","1","1","1","1","1","1","1","2","1","1","1","1","1","1","1","Natural science","Federal/national government","USACanada","S1",0.536973856650729,2.96269720461729,0.0485159896384987,"S1_4","S1_NA","S1_1"
"694","2","2","2","2","2","2","2","2","1","2","4","1","2","4","2","3","2","2","4","2","1","1","3","2","1","1","1","2","1",NA,"1","2","1","1","2","2","2","2","1","Natural science","Federal/national government","USACanada","S1",-2.21103775376813,1.34416674652301,0.035830628920802,"S1_1","S1_1","S1_1"
"695","1","2","2","2","2","2","2","2","1","2","1","1","1","1","1","1","1","1","1","1","1","5","1","4","1","1","1","1","1","1","2","1","2","1","1","2","1","1","4","Natural science","Federal/national government","USACanada","S1",-1.15756286019039,3.03013999230601,0.056306578964298,"S1_1","S1_5","S1_1"
"696","2","2","2","2","2","2","2","2","1","1","3","1","1","3","3","4","4","4","4","2","3","4","1","2","2","1","3","1","1","1","1","1","1","1","1","1","1","1","2","Natural science","Federal/national government","USACanada","S1",3.58513370748883,3.52613775058376,0.135321757329145,"S1_3","S1_4","S1_1"
"697","2","2","2","2","2","2","2","2","1","2","1","3","1","4","4","5","2","3","4","2","1","2","3","3","1","1","1","1","1","1","1","2","1","1","1","2","1","2","4","Natural science","Federal/national government","USACanada","S1",0.409240115257665,2.87198915228164,0.045036909760611,"S1_1","S1_2","S1_1"
"698","1","1","2","2","1","2","2","2","1","2","4","1","1","3","2","3","2","2","2","1","2","2","3","3","1","1","1","2","1","1","1","2","2","1","1","1","1","2","2","Physical science","Federal/national government","USACanada","S1",-0.549641893482003,0.20464487417026,0.00184082987643844,"S1_2","S1_2","S1_1"
"699","2","1","1","1","1","1","1","2","2","2","3","4","4","4","5","5","1","1","2","1","1","2","2","3","2","1","2","1","1","1","1","2","2","1","1","2","2","2","1","Physical science","Federal/national government","USACanada","S1",0.477689847674398,-1.32359004033419,0.0105963320692543,"S1_1","S1_2","S1_1"
"700","1","2","2","2","2","2","2","2","2","2","3","2","2","4","3","4","2","2","2","2","4","4","2","3","3","1","2","1","1","1","1","1","1","1","1","2","2",NA,"1","Natural science","Federal/national government","USACanada","S1",2.70067541199368,0.585843044591394,0.0408684376773443,"S1_4","S1_4","S1_1"
"701","2","1","1","2","1","2","2","2","2","4","5","4","5","5","2","4","2","1","1","1","2","4","1","4","2","1","1","1","1","1","1","1",NA,"1","2","2","1","1","1","Natural science","Federal/national government","USACanada","S1",1.56343834105469,-3.3482846814498,0.073076215667775,"S1_2","S1_4","S1_1"
"703","2","2","2","2","1","2","2","2","2","4","2","5","5","3","4","3","2","2","2","2","3","5","2","3","2","2","3","1","1","1","1","2","1","2","2","2","2","2","1","Natural science","Federal/national government","USACanada","S1",1.44755542862069,-0.653529195810883,0.0134991786398448,"S1_3","S1_5","S1_2"
"704","1","2","2","2","1","2","2","2","3","4","3","4","4","4","2","3","2","2","2","2","4","4","3","3","2","2","2","2","1","1","1","1","1","1","1","2","1","1","1","Natural science","State/regional government","USACanada","S1",2.4012559293056,-1.60691005735679,0.0446751010917363,"S1_4","S1_4","S1_1"
"705","1","2","2","1","2","2","2","2","1","1","2","1","1","3","2","5","2","2","2","2","1","2","2","4","3","2","2","2","1","2","2","2","1","2","2","1","2","1","1","Natural science","Federal/national government","USACanada","S1",-0.943362751858702,2.63359538310489,0.04187932085748,"S1_1","S1_2","S1_2"
"706","2","2","2","2","2","2","2","2","1","1","2","4","2","3","2","2","2","1","1","1","2","4","1","2","2","1","3","1","1","1","1","1","1","1","2","2","1","1","1","Natural science","Federal/national government","USACanada","S1",1.30436092706373,1.08094195538939,0.0153576152572684,"S1_2","S1_4","S1_1"
"707","3","2","2","2","2","2","2","1","2","3","3","1","3","4","3","4","2","2","2","2","2","4","2","3","2","1","3","1","1","1","1","1","1","2","2","2","2","1","2","Natural science","State/regional government","USACanada","S1",2.66847660648129,0.360224920909216,0.0388010017436433,"S1_2","S1_4","S1_2"
"708","1","1","2","2","1","2","2","2","3","4","4","5","5","5","1","2","3","3","3","2","2","3","1","2","1","1","1","2","1","1","1","2","2","2","1","2","1","1","1","Natural science","Federal/national government","USACanada","S1",-0.0672251299579544,-1.96291221024528,0.0206435346180188,"S1_2","S1_3","S1_2"
"710","2","2","1","1","2","1","1","2","2","4","4","1",NA,"4","2","4","2","2","1","2","2","4","2","4","2","2","1","2","1","2","1","1","1","2","2","1","1","1","1","Natural science","Federal/national government","USACanada","S1",1.77630028509624,-2.06998588881118,0.0398153993425261,"S1_2","S1_4","S1_2"
"711","3","1","2","2","1","2","2","2","1","2","2","4","1","3","2","3","1","2","3","3","1","3","3","4","1","1","5","2","1","1","2","2","1","1","1","1","1","1","1","Natural science","Federal/national government","USACanada","S1",0.926156940967556,1.54609345754365,0.017382498210028,"S1_1","S1_3","S1_1"
"712","2","2","2","2","1","1","1","2","3","3","3","4","4","5","3","5","1","1","3","3","3","3","3","3","1","1","2","2","1","1","1","2","1","1","1","2","1","1","1","Natural science","State/regional government","EuroRussia","S1",2.40278890096895,-0.362045947572788,0.0315976126784382,"S1_3","S1_3","S1_1"
"713","1","2","2","2","2","2","2","2","2","3","3","3","3","3","3","2","4","3","1","1","2","3","2","3","1","1","2","1","1","2","1","1","2","1","1","2","2","2","1","Natural science","Federal/national government","USACanada","S1",0.76705095208448,1.3448224092869,0.0128270196156546,"S1_2","S1_3","S1_1"
"715","3","2","2","2","2","2","2","2","4","5","4","4","5","5","2","2","2","2","2","2","2","2","4","4","1","1","1","1","2","1","1","2","2","2","1","2","1","1","1","Natural science","Federal/national government","USACanada","S1",-0.327880548234414,-2.4723219719114,0.0332855193338915,"S1_2","S1_2","S1_2"
"716","2","2","2","2","2","2","2","2","1","1","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","1","1","1","1","1","1","1","1","1","1","1","1","Natural science","Federal/national government","USACanada","S1",4.3297151067481,3.68496994962386,0.172988653311519,"S1_3","S1_3","S1_1"
"718","2","2","1","2","1","1","1","2","1","2","3","5","5","5","3","5","1","2","1","3","2","5","2","3","2","1","3","2","1","1","2","2","1","1","1","1","1","1","1","Natural science","Federal/national government","USACanada","S1",3.15764572697359,-0.697411395421496,0.0559609222972166,"S1_2","S1_5","S1_1"
"719","2","2","2","2","2","2","2","2","1","1","1","5","5","5","5","5","1","4","1","3","5","5","2","1","5","3","5","2","2","2","2","2","2","2","2","2","2","2","1","Physical science","Federal/national government","USACanada","S1",-0.71955312125941,7.36924788772272,0.293386780953355,"S1_5","S1_5","S1_2"
"720","2","1","1","1","1","2","2","1","2","4","4","2","3","3","1","2","1","1","1","1","1","2","2","4","1","2","1","1","1","1","1","2","2","2","2","1","2","1","1","Natural science","Federal/national government","USACanada","S1",-1.09399708439969,-2.0225533886056,0.0282961831712452,"S1_1","S1_2","S1_2"
"721","1","1","2","2","1","2","2","2","4","4","3","2","4","5","3","4","2","2","2","2","2","4","2","4","2","1","2","1","1","1","1","2","1","1","1","2","1","1","2","Natural science","Federal/national government","USACanada","S1",2.38050430523002,-2.56550082766931,0.0655480089328759,"S1_2","S1_4","S1_1"
"722","2","2","2","2","1","2","1","2","2","4","2","5","5","5","1","1","2","2","1","1","1","2","1","2","1","1","2","1","1","1","1","2","2","1","1","1","1","1","1","Natural science","Federal/national government","USACanada","S1",0.572820363110003,-1.85322940664044,0.020135352665847,"S1_1","S1_2","S1_1"
